root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Total Touches In Opposition Box,Unsuccessful Launches,Ground Duels,Total Successful Passes ( Excl Crosses & Corners ) ,Total Passes,Substitute On,Unsuccessful Crosses & Corners,Open Play Passes,Total Tackles,Goals Conceded,Successful Dribbles,Successful Crosses open play,Index,Successful Open Play Passes,Rightside Passes,Shots On Target ( inc goals ),Time Played,PutThrough/Blocked Distribution Won,Ground Duels won,Throw Ins to Opposition Player,Foul Attempted Tackle,Successful Passes Opposition Half,Total Losses Of Possession,Duels,Times Tackled,Forward Passes,Tackles Lost,Unsuccessful Short Passes,Leftside Passes,Unsuccessful lay-offs,Duels lost,Tackles Won,Touches,Unsuccessful Passes Own Half,Shots Off Target (inc woodwork),Total Unsuccessful Passes ( Excl Crosses & Corners ),Total Shots,Appearances,Total Fouls Won,Starts,Unsuccessful Long Passes,Throw Ins to Own Player,Successful Launches,Unsuccessful Dribbles,PutThrough/Blocked Distribution,Unsuccessful Crosses open play,Hit Woodwork,Goals Conceded Inside Box,Games Played,Duels won,Unsuccessful Passes Opposition Half,Substitute Off,Successful Long Passes,Successful Lay-offs,Total Clearances,Successful Short Passes,Successful Crosses & Corners,Goals Conceded Outside Box,Aerial Duels lost,Aerial Duels won,Recoveries,Ground Duels lost,Aerial Duels,Total Fouls Conceded,Backward Passes,Overruns,Corners Won,Successful Passes Own Half,Winning Goal,Offsides,Red Cards - 2nd Yellow,Total Red Cards,Key Passes (Attempt Assists),Through balls,Goal Kicks,GK Successful Distribution,Interceptions,Yellow Cards,Second Goal Assists,Successful Corners into Box,Corners Taken (incl short corners),Blocked Shots,Handballs conceded,Clean Sheets,Unsuccessful Corners into Box,Goal Assists,Goals,Assists (Intentional),Goals from Inside Box,Penalty Goals,Left Foot Goals,Penalties Taken,Home Goals,Away Goals,Blocks,Attempts from Set Pieces,Foul Won Penalty,Straight Red Cards,Right Foot Goals,Last Player Tackle,Clearances Off the Line,Goals from Outside Box,Headed Goals,Saves made - parried,Saves Made from Outside Box,Saves made - caught,Drops,Catches,Saves Made from Inside Box,Saves Made,GK Unsuccessful Distribution,Crosses not Claimed,Punches,Set Pieces Goals,Goalkeeper Smother,Penalties Conceded,Penalties Saved,Saves from Penalty,Penalties Faced,Penalty Goals Conceded,Other Goals,Own Goal Scored
testeo_ligas_norteamerica,USA_USL_Cup,2024,Central Valley Fuego FC,Central_Valley_Fuego_FC,14mioehew12zyrf4ncpzbqe3t,A. Apollon,Defender,3,9,2,35,67,88,3,11,88,3,7,11,5,10,67,28,1,387,4,16,6,4,37,61,50,14,23,1,18,8,1,30,2,186,6,1,21,2,8,2,5,3,20,1,6,7,11,1,5,8,20,26,5,5,3,7,62,5,2,11,4,16,19,15,4,29,2,3,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Central Valley Fuego FC,Central_Valley_Fuego_FC,6oo4nkcr7cny8udddlpy4nkr9,D. Benson,Forward,0,13,1,5,19,28,1,,24,,2,,,10,15,5,2,219,,1,,,10,16,35,1,9,,8,4,1,19,,48,1,4,9,6,3,1,2,1,1,,1,,,,1,3,16,8,1,,1,3,19,,1,15,15,1,4,30,3,10,1,1,9,0,1,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Central Valley Fuego FC,Central_Valley_Fuego_FC,b5pudmctr0v4lqa2ezg6gxld6,B. Bustamante,Defender,24,1,6,8,107,126,1,,115,2,3,,,10,97,49,1,195,,4,,,20,19,19,,42,1,7,25,,7,1,148,6,,19,1,4,2,3,12,,1,,2,,,2,4,12,13,3,10,,11,97,,1,3,8,10,4,11,4,10,,,87,0,,,,1,1,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Central Valley Fuego FC,Central_Valley_Fuego_FC,eecchw0xji02pxoauns30bm5l,J. Carrera,Midfielder,10,7,4,23,130,164,4,7,156,3,7,1,1,10,124,48,1,351,3,11,,2,87,48,31,3,58,,24,30,,17,3,213,8,1,34,2,7,7,3,10,,2,3,10,1,,6,7,14,33,2,6,5,,124,6,1,5,3,11,12,8,5,28,,,49,0,,,,12,1,,,4,1,1,4,10,2,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Central Valley Fuego FC,Central_Valley_Fuego_FC,4q7bu47s9f4g4jksuq5x74sus,T. Chalmers,Midfielder,26,,,,,,1,,,,,,,10,,,,1,,,,,,1,,,,,,,,,,1,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Central Valley Fuego FC,Central_Valley_Fuego_FC,c4g35kho1qirnu4q420knnl9m,R. Coronado,Defender,21,6,,32,108,132,,8,127,5,8,6,,10,103,30,6,378,,20,,2,55,44,34,8,30,1,20,46,1,13,4,194,7,6,24,12,5,9,5,4,,,4,5,3,,5,5,21,25,2,4,1,3,104,2,3,1,1,17,12,2,3,26,,3,55,0,,,,2,,,,2,1,,2,5,,,1,3,1,2,1,2,2,2,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Central Valley Fuego FC,Central_Valley_Fuego_FC,8apse4x8vm0e139szr8n1ntka,A. Cromwell,Defender,4,7,17,32,162,220,4,6,208,8,7,3,,10,153,62,4,428,3,18,4,4,61,81,40,5,125,3,21,6,,16,5,311,19,2,58,6,8,7,4,37,12,6,3,8,6,,6,8,24,45,,25,,9,137,,1,2,6,34,14,8,6,27,1,2,101,0,1,,,,,1,1,4,2,,,,2,,1,,,,,,,,,,,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Central Valley Fuego FC,Central_Valley_Fuego_FC,4mrcwdc6kac651lpgxt14g44p,M. Dabo,Midfielder,6,,1,12,116,132,4,,130,3,2,2,,10,114,38,,191,1,7,,1,46,18,19,2,42,2,13,34,,9,1,158,2,,16,,5,2,1,3,,2,,1,,,2,5,10,14,,8,1,8,108,,,4,3,14,5,7,3,18,,,70,0,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Central Valley Fuego FC,Central_Valley_Fuego_FC,5vx2i1evxiyhn6uckep9b5no4,K. Garcia,Midfielder,34,,,3,7,9,1,,9,2,,,,10,7,4,,16,,2,,,7,4,3,1,4,1,2,1,,1,1,14,,,2,,1,,,,,,,,,,,1,2,2,,,,,7,,,,,,1,,,,,,,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Central Valley Fuego FC,Central_Valley_Fuego_FC,agb5ejb8r7v610orc1gunaq96,E. Gómez,Defender,16,3,1,13,24,34,,7,31,5,1,,,10,21,12,,128,,6,,1,14,21,14,2,12,3,7,3,,8,2,62,2,1,10,1,2,1,2,3,5,,,3,4,,,2,6,15,2,1,,1,23,1,1,1,,7,7,1,1,7,,,11,0,,,,2,,,,1,,,1,3,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
