root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Open Play Passes,Goals from Inside Box,Successful Open Play Passes,Leftside Passes,Ground Duels lost,Unsuccessful Short Passes,Successful Lay-offs,Unsuccessful Passes Own Half,Aerial Duels won,Penalty Goals Conceded,Goals Conceded Inside Box,Successful Passes Opposition Half,Appearances,Goals Conceded,Goals from Outside Box,Aerial Duels,Left Foot Goals,Total Fouls Won,Index,Backward Passes,Touches,Total Passes,Substitute Off,Handballs conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Substitute On,Successful Passes Own Half,Foul Attempted Tackle,Goals Conceded Outside Box,Times Tackled,Offsides,Total Losses Of Possession,Unsuccessful Dribbles,Duels lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Total Shots,Starts,Ground Duels,PutThrough/Blocked Distribution Won,Goals,Shots On Target ( inc goals ),Ground Duels won,Right Foot Goals,Total Touches In Opposition Box,Unsuccessful Passes Opposition Half,Rightside Passes,PutThrough/Blocked Distribution,Overruns,Total Fouls Conceded,Aerial Duels lost,Forward Passes,Time Played,Recoveries,Games Played,Duels won,Shots Off Target (inc woodwork),Successful Short Passes,Successful Dribbles,Yellow Cards,Duels,Home Goals,Away Goals,Winning Goal,Key Passes (Attempt Assists),Through balls,Successful Crosses & Corners,Corners Won,Unsuccessful Launches,Successful Launches,Successful Long Passes,Unsuccessful Long Passes,Interceptions,Total Clearances,Blocked Shots,Tackles Lost,Corners Taken (incl short corners),Unsuccessful Crosses open play,Attempts from Set Pieces,Unsuccessful Corners into Box,Successful Corners into Box,Tackles Won,Unsuccessful Crosses & Corners,Throw Ins to Own Player,Total Tackles,Clean Sheets,Successful Crosses open play,Blocks,Goal Assists,Unsuccessful lay-offs,Goal Kicks,GK Successful Distribution,Throw Ins to Opposition Player,GK Unsuccessful Distribution,Saves Made from Outside Box,Saves Made from Inside Box,Saves made - parried,Drops,Saves Made,Catches,Penalties Faced,Penalties Conceded,Straight Red Cards,Total Red Cards,Foul Won Penalty,Assists (Intentional),Hit Woodwork,Headed Goals,Punches,Penalty Goals,Penalties Taken,Set Pieces Goals,Red Cards - 2nd Yellow,Crosses not Claimed,Own Goal Scored,Saves made - caught,Goalkeeper Smother,Clearances Off the Line,Saves from Penalty,Penalties Saved,Last Player Tackle,Second Goal Assists,Penalties Off Target
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Trinidad and Tobago,Trinidad_and_Tobago,ani26vxlo22iw1u9oexptml05,L. Archer,Defender,0,98.0,,91.0,39.0,,6.0,,4.0,4.0,,,16.0,1.0,,,5.0,,1.0,10.0,3.0,110.0,101.0,,,94.0,,78.0,,,,,8.0,,1.0,7.0,,1.0,2.0,,,,2.0,,1.0,3.0,28.0,,,,1.0,31.0,90.0,4.0,1.0,6.0,,94.0,,,7.0,,,0.0,,,,,,,,1.0,2.0,1.0,,,,,,,,1.0,,,1.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Trinidad and Tobago,Trinidad_and_Tobago,uf1c33lttgfz9nr2v9m6y9gq,K. Auvray,Midfielder,0,19.0,,17.0,2.0,3.0,2.0,,,1.0,,1.0,8.0,2.0,1.0,,1.0,,2.0,10.0,7.0,36.0,21.0,,,19.0,2.0,12.0,,,3.0,,11.0,3.0,3.0,2.0,2.0,,5.0,,,,2.0,,2.0,3.0,9.0,1.0,1.0,,,3.0,58.0,3.0,2.0,3.0,2.0,18.0,,,6.0,,,0.0,1.0,,1.0,,,,1.0,,,,,,1.0,1.0,,,1.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Trinidad and Tobago,Trinidad_and_Tobago,3z982g6djrv6piwca4gm91ln9,S. Bateau,Defender,0,36.0,1.0,31.0,14.0,,,,3.0,1.0,,,6.0,2.0,,,1.0,,,10.0,2.0,42.0,36.0,1.0,,31.0,1.0,25.0,,,,,5.0,,,5.0,1.0,1.0,2.0,,1.0,1.0,2.0,,1.0,2.0,7.0,,,,,13.0,55.0,2.0,2.0,3.0,,28.0,,,3.0,0.0,1.0,0.0,,,,,4.0,1.0,3.0,5.0,,3.0,,1.0,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Trinidad and Tobago,Trinidad_and_Tobago,c5qi5cy84czzlexmdcysi61ux,C. Biggette,Goalkeeper,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Trinidad and Tobago,Trinidad_and_Tobago,7ityxcw7wapkueginni0klot1,A. David,Defender,0,191.0,,174.0,69.0,4.0,11.0,,9.0,7.0,,4.0,35.0,4.0,7.0,,11.0,,4.0,10.0,2.0,227.0,200.0,,,182.0,,147.0,3.0,3.0,,,18.0,,8.0,18.0,1.0,4.0,10.0,2.0,,,6.0,,2.0,9.0,55.0,2.0,,4.0,4.0,74.0,360.0,13.0,4.0,13.0,1.0,178.0,,,21.0,,,0.0,2.0,,,1.0,3.0,1.0,4.0,7.0,2.0,10.0,,2.0,,,,,,,,,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Trinidad and Tobago,Trinidad_and_Tobago,a4w49t2tfxf59as326lmva8kp,A. Enill,Goalkeeper,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Trinidad and Tobago,Trinidad_and_Tobago,6sz0k4j4lzkmajlhjvsgft39x,A. Foncette,Goalkeeper,0,14.0,,7.0,6.0,,1.0,,6.0,,,2.0,1.0,2.0,2.0,,,,,10.0,,34.0,24.0,,,13.0,1.0,12.0,,,,,11.0,,,11.0,,1.0,,,,,,,,5.0,3.0,,,,,15.0,112.0,10.0,2.0,,,11.0,,,,,,0.0,,,,,5.0,1.0,2.0,10.0,,1.0,,,,,,,,,,,,,,,,,7.0,10.0,,3.0,1.0,2.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Trinidad and Tobago,Trinidad_and_Tobago,bani4ldi4sxxxans62wmvq4mh,J. García,Defender,0,137.0,,115.0,20.0,6.0,10.0,,7.0,4.0,,4.0,19.0,3.0,7.0,,7.0,,5.0,10.0,13.0,183.0,146.0,1.0,1.0,122.0,,103.0,2.0,3.0,1.0,1.0,27.0,1.0,9.0,24.0,1.0,3.0,13.0,1.0,,,7.0,,1.0,17.0,50.0,2.0,,4.0,3.0,63.0,268.0,12.0,3.0,11.0,1.0,115.0,,1.0,20.0,,,0.0,1.0,,,,8.0,4.0,7.0,14.0,8.0,9.0,,2.0,,,,,,,,1.0,2.0,,,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Trinidad and Tobago,Trinidad_and_Tobago,3id1gxybf1bxd6qkdhzgs7eqy,A. George,Midfielder,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Trinidad and Tobago,Trinidad_and_Tobago,5wgwd67f9n3qshemsag55cjdg,D. Gilbert,Midfielder,0,45.0,1.0,34.0,7.0,5.0,8.0,2.0,3.0,1.0,,2.0,19.0,3.0,4.0,,2.0,,1.0,10.0,12.0,64.0,46.0,2.0,,35.0,1.0,17.0,2.0,2.0,3.0,,18.0,3.0,6.0,11.0,1.0,2.0,9.0,,1.0,1.0,4.0,1.0,3.0,8.0,16.0,2.0,,2.0,1.0,11.0,148.0,8.0,3.0,5.0,,34.0,1.0,,11.0,1.0,0.0,0.0,3.0,,1.0,1.0,1.0,,1.0,3.0,2.0,,,,1.0,,,,1.0,2.0,,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
