liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocks,Carries,Clean Sheets,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,GK Successful Distribution,Games Played,Goal Kicks,Goals Conceded,Goals Conceded Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Interceptions,Leftside Passes,Open Play Passes,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,Recoveries,Rightside Passes,Shots Off Target (inc woodwork),Starts,Substitute Off,Successful Launches,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Time Played,Times Tackled,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Winning Goal,Assists (Intentional),Corners Taken (incl short corners),Corners Won,Goal Assists,Key Passes (Attempt Assists),PutThrough/Blocked Distribution Won,Shots Created,Shots On Target ( inc goals ),Substitute On,Successful Corners into Box,Successful Crosses & Corners,Successful Lay-offs,Throw Ins to Opposition Player,Throw Ins to Own Player,Total Big Chances Created,Unsuccessful Corners into Box,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Yellow Cards,Blocked Shots,Overruns,Successful Dribbles,Successful Crosses open play,Unsuccessful lay-offs,Own Goal Scored,GK Unsuccessful Distribution,Goalkeeper Smother,Penalties Conceded,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Total Big Chances Saved,Goals,Goals Openplay,Goals from Inside Box,Offsides,Right Foot Goals,Total Big Chances Scored,Home Goals,Away Goals,Left Foot Goals,Catches,Clearances Off the Line,Penalties Taken,Total Big Chances Missed,Foul Won Penalty,Handballs conceded,Headed Goals,Through balls,Attempts from Set Pieces,Hit Woodwork,Saves made - caught,Penalty Goals,Second Goal Assists,Goals Conceded Outside Box,Straight Red Cards,Total Red Cards,Last Player Tackle,Drops,Goals from Outside Box,Red Cards - 2nd Yellow,Direct Setpiece Goals,Set Pieces Goals,Penalties Saved,Saves from Penalty
Canada_Canadian_Premier_League,2026,Atlético Ottawa,6hmakiuv72jj9hoda4coem978,N. Abatneh,Defender,23,15,8,7,6,13,4,70,2,38,18,20,1,175,1,5,6,5,10,10,23,10,13,5,212,579,1,41,1,13,187,1,6,1,4,11,553,91,470,550,6,3,534,2,20,6,4,31,587,1,561,9,1,26,640,7,16,15,11,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2026,Atlético Ottawa,12pbzh0runi0dsqcxh9u36jca,D. Aguilar,Midfielder,5,10,2,8,6,28,,19,1,28,9,19,42,81,2,,6,,2,2,18,7,11,4,49,257,1,9,6,14,109,2,2,1,1,10,217,98,132,217,2,3,269,1,7,3,6,56,267,3,227,5,1,40,328,10,17,29,17,23,0,1,7,2,1,3,1,4,1,4,2,3,1,2,11,1,3,6,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2026,Atlético Ottawa,8vp11oeb0zdxnecv79eprj6dw,G. Antinoro,Midfielder,11,3,1,2,5,47,2,43,,33,18,15,69,20,2,,5,,8,8,30,17,13,4,31,136,1,25,8,12,39,2,3,1,,5,112,65,48,108,2,3,325,11,2,2,4,56,137,3,113,5,11,24,212,3,4,19,11,20,0,,2,2,,1,5,1,1,2,,,3,1,6,,1,6,4,9,1,2,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2026,Atlético Ottawa,622w13rktz2os2jlo286col3p,M. Aparicio,Midfielder,10,11,7,4,6,84,1,46,1,71,38,33,76,88,7,,6,,10,10,60,31,29,10,89,339,1,25,16,20,88,2,6,1,,8,284,139,157,286,6,8,539,13,7,8,9,80,349,3,294,14,3,55,449,6,15,31,25,40,0,1,,2,2,5,9,7,1,,,2,10,1,3,,,1,1,5,2,3,,6,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2026,Atlético Ottawa,1w9bb5w155yauxj3gjk7jbpqs,T. Arnaud,Midfielder,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2026,Atlético Ottawa,8texi81doeqhy7eu6fnhrstbe,J. Assi,Forward,14,1,,1,5,26,1,19,,21,8,13,50,20,1,,5,,1,1,20,8,12,3,47,97,,11,9,8,5,,3,3,,1,75,42,34,75,1,5,239,4,2,1,3,34,98,,76,6,10,22,140,,1,13,10,21,0,,,1,,3,2,3,,2,,,1,,5,,,1,1,2,,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2026,Atlético Ottawa,90guns09mguhjj0yacn0gsn9x,J. Castro,Midfielder,2,1,1,,6,119,1,57,2,34,14,20,56,70,,,6,,10,10,33,13,20,9,120,435,1,25,6,23,136,1,6,3,3,10,411,153,268,411,2,7,489,10,4,1,8,43,445,2,421,9,3,24,514,,4,14,13,20,0,,3,,,3,3,3,1,,,,10,,1,,1,3,1,4,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2026,Atlético Ottawa,55pbfqu5om60d5zehxbvwymi2,L. Cloutier,Defender,28,2,1,1,3,15,1,23,1,18,9,9,11,73,1,,3,,5,5,16,8,8,3,57,195,,13,2,4,54,,3,2,,2,175,48,131,177,4,1,228,,13,3,2,23,199,,179,5,3,20,242,5,5,8,12,15,0,,,,,,1,,,,,,,1,10,,,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2026,Atlético Ottawa,7h7b3ahb5mki2mlfxvh5ftyc4,J. Coulanges,Defender,20,1,1,,6,54,1,45,,43,19,24,70,30,3,,6,,8,8,42,18,24,5,32,136,1,22,8,15,21,,3,3,,2,111,57,55,110,2,7,288,7,6,9,2,49,137,,112,9,7,25,209,2,2,17,9,23,0,,,1,,2,2,2,,3,,,1,1,5,,,1,1,4,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2026,Atlético Ottawa,c0xmbp19y55o88rgdrcf83p5g,T. Crampton,Goalkeeper,1,1,,1,3,,,3,1,3,2,1,,31,1,21,3,19,5,5,2,2,,,19,54,1,,,12,30,,3,,2,6,50,2,67,63,,,270,,4,1,1,11,80,,69,,,11,99,7,9,6,5,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,1,1,1,7,5,2,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
