liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Tackles Won,Unsuccessful Launches,Successful Long Passes,Recoveries,Aerial Duels lost,Successful Open Play Passes,Successful Passes Own Half,Total Passes,Total Clearances,Total Losses Of Possession,Unsuccessful Passes Own Half,Backward Passes,Duels lost,Goals Conceded Inside Box,Aerial Duels won,Duels won,Key Passes (Attempt Assists),Throw Ins to Own Player,Successful Launches,Touches,Total Unsuccessful Passes ( Excl Crosses & Corners ),Duels,Goals Conceded,Substitute Off,Successful Passes Opposition Half,Throw Ins to Opposition Player,Unsuccessful Short Passes,Goals Conceded Outside Box,Forward Passes,Unsuccessful Crosses open play,Leftside Passes,Foul Attempted Tackle,Index,Starts,Total Fouls Conceded,Ground Duels won,Unsuccessful Passes Opposition Half,Aerial Duels,Appearances,Unsuccessful Long Passes,Open Play Passes,Interceptions,Unsuccessful Crosses & Corners,Total Successful Passes ( Excl Crosses & Corners ) ,Ground Duels lost,Successful Short Passes,Rightside Passes,Time Played,Tackles Lost,Total Tackles,Ground Duels,Winning Goal,Times Tackled,Blocks,Substitute On,Unsuccessful lay-offs,Shots Off Target (inc woodwork),Clean Sheets,PutThrough/Blocked Distribution,Blocked Shots,Overruns,Successful Dribbles,Through balls,Total Touches In Opposition Box,Penalty Goals Conceded,PutThrough/Blocked Distribution Won,Handballs conceded,Unsuccessful Dribbles,Corners Taken (incl short corners),Successful Crosses & Corners,Yellow Cards,Total Shots,Corners Won,Total Fouls Won,Successful Lay-offs,Shots On Target ( inc goals ),Successful Crosses open play,Offsides,Unsuccessful Corners into Box,Penalties Conceded,Goals,Goals from Outside Box,Left Foot Goals,Home Goals,Away Goals,Penalties Taken,Goals from Inside Box,Headed Goals,Attempts from Set Pieces,Straight Red Cards,Total Red Cards,Assists (Intentional),Goal Assists,Right Foot Goals,Successful Corners into Box,Set Pieces Goals,Second Goal Assists,Hit Woodwork,Penalty Goals,Clearances Off the Line,Red Cards - 2nd Yellow,Foul Won Penalty,Saves from Penalty,GK Unsuccessful Distribution,Punches,Saves Made from Inside Box,Penalties Saved,Saves Made from Outside Box,Penalties Faced,Saves made - parried,Own Goal Scored,Goal Kicks,Saves Made,Saves made - caught,GK Successful Distribution,Last Player Tackle,Goalkeeper Smother,Catches,Penalties Off Target,Crosses not Claimed,Drops,Other Goals
Mexico_Liga_MX,2019-2020,Atlas FC,apsv0c0r1zc7q3bjqex8033kl,J. Abella,Defender,4,3,3,3,12,15,14,94,50,122,9,30,5,6,20,4,3,7,1,8,2,161,23,27,6,1,49,1,13,2,53,4,48,1,10,3,1,4,22,17,3,10,117,5,4,99,6,87,15,260,1,4,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Atlas FC,12pbzh0runi0dsqcxh9u36jca,D. Aguilar,Defender,16,4,,,,2,1,5,1,6,1,3,,,2,,,,,,,14,1,2,,,4,,,,4,,2,,10,,,,1,1,4,1,6,1,,5,1,5,,27,,,1,0,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Atlas FC,daycar7otzfqiei5wk8rmd0b9,A. Andrade,Midfielder,8,13,10,3,6,28,10,145,55,204,6,122,7,42,68,11,4,55,12,10,,390,49,123,12,3,103,1,32,1,46,8,19,13,10,5,19,51,54,14,13,17,193,4,12,155,58,149,97,536,7,17,109,0,30,3,8,1,4,1,10,1,4,24,3,22,1,5,1,12,2,3,1,10,3,10,2,6,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Atlas FC,609edevf8qla1f6vi4mjkkgkp,J. Angulo,Defender,27,15,19,16,23,65,13,393,218,491,28,141,33,65,74,12,21,91,5,81,5,796,86,165,15,4,188,15,56,3,199,3,23,11,10,15,21,70,56,34,15,30,478,22,3,405,61,382,204,1306,9,28,131,0,17,6,,,1,4,21,1,2,10,1,4,1,11,,9,,1,3,1,1,32,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Atlas FC,2ufqv9nnv9m88e2b9vcnb5979,M. Balda,Midfielder,20,3,3,,4,8,,77,24,89,,20,2,15,12,1,2,13,4,,,118,10,25,1,1,56,,10,,25,,25,2,10,1,2,11,10,2,3,,87,,2,79,12,75,24,161,1,4,23,0,5,,2,,1,,,,,2,,2,,,,2,,1,1,3,1,5,1,2,1,,,,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Atlas FC,cxktd9vpx9m7gmgdfcy9v4n3d,D. Barbosa,Defender,15,5,15,12,7,31,5,127,77,174,15,57,20,21,18,5,3,37,,35,,296,45,55,6,,53,7,24,1,72,2,55,5,10,5,9,34,27,8,5,21,172,7,2,129,13,122,26,450,4,19,47,0,1,2,,,,2,14,,,7,,2,1,4,1,1,,1,2,1,1,8,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Atlas FC,94q8fhryc2maob9q1n8tgjo45,F. Barceló,Forward,31,14,10,2,1,21,72,118,36,227,14,135,8,50,105,16,58,96,13,,,393,88,201,20,6,103,,85,4,67,5,64,7,10,13,21,38,85,130,14,3,206,3,5,139,33,138,46,1097,4,14,71,1,10,,1,1,6,,24,5,1,,,52,1,14,,6,,,1,17,7,29,9,11,,8,,,4,,2,2,2,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Atlas FC,3gxwh529yietclalkd1zf8zu2,U. Cardona,Forward,13,4,12,4,6,21,4,90,35,127,2,64,7,12,20,6,,22,1,25,1,221,33,42,7,,60,4,25,1,59,10,2,1,10,3,4,22,37,4,4,8,123,2,11,94,16,88,54,296,2,14,38,0,9,1,1,,,,9,,1,6,,2,,1,2,2,,1,,,3,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Atlas FC,4531lhau95nvqia7uzei903x1,J. Correa,Forward,11,13,4,1,7,20,28,105,25,164,6,110,9,24,75,6,22,40,5,1,,293,55,115,8,1,84,,51,2,40,1,55,9,10,6,15,18,47,50,13,4,160,1,1,109,47,102,45,690,1,5,65,0,23,1,7,2,9,2,10,6,,9,,31,1,4,1,8,,,2,16,4,6,10,7,,1,,,1,,1,0,1,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Atlas FC,f0slqqkc8zqvijfofcj6wdoet,M. Cuero,Forward,17,12,5,1,1,27,5,121,27,156,1,117,11,36,52,10,2,29,5,6,,310,34,81,12,3,101,,29,2,37,24,60,5,10,8,17,27,51,7,12,5,155,1,28,122,47,121,23,756,4,9,74,0,28,1,4,,7,,9,1,5,7,,21,2,4,2,18,3,6,1,11,5,11,1,4,6,1,3,,1,,,1,0,,1,,,1,1,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Atlas FC,9nezhr3gsxx454wg7wwa8qvl6,L. Flores,Forward,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Atlas FC,9e6gavtd12x5curksj8yno5ih,B. Garnica,Midfielder,11,5,1,,1,5,,16,6,20,,13,,4,10,1,1,10,1,2,,45,1,20,1,,13,,1,,4,5,10,2,10,,3,9,6,1,5,,17,,5,19,10,18,2,57,,1,19,0,6,,5,,1,,3,,,,,2,1,1,1,3,,,,1,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Atlas FC,f1trc7unzeeqvlexvzkltp46i,I. Govea,Defender,3,13,23,27,21,55,21,307,146,435,29,168,40,57,50,14,27,70,6,107,6,724,116,120,17,1,181,25,67,3,201,11,148,7,10,12,14,43,87,48,13,49,423,7,11,319,29,298,29,1093,6,29,72,0,9,6,1,,3,3,18,2,,2,,11,1,5,,3,,8,1,5,4,12,,2,8,,,1,2,1,1,1,1,,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
