liga,temporada,equipo,id,nombre,posicion,dorsal,Ground Duels lost,Successful Open Play Passes,Total Touches In Opposition Box,Interceptions,Aerial Duels won,Ground Duels won,Aerial Duels lost,Times Tackled,Starts,Open Play Passes,PutThrough/Blocked Distribution,Total Tackles,Offsides,Successful Crosses open play,Touches,Unsuccessful Short Passes,Leftside Passes,Successful Passes Opposition Half,Substitute Off,Goals Conceded,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Dribbles,PutThrough/Blocked Distribution Won,Successful Launches,Penalty Goals Conceded,Forward Passes,Time Played,Total Fouls Won,Foul Attempted Tackle,Duels,Overruns,Unsuccessful Long Passes,Successful Passes Own Half,Appearances,Index,Total Clearances,Total Fouls Conceded,Goals Conceded Inside Box,Ground Duels,Successful Long Passes,Unsuccessful Crosses & Corners,Aerial Duels,Rightside Passes,Backward Passes,Shots Off Target (inc woodwork),Successful Crosses & Corners,Tackles Won,Total Passes,Yellow Cards,Tackles Lost,Successful Dribbles,Duels lost,Unsuccessful Passes Opposition Half,Corners Won,Throw Ins to Own Player,Games Played,Successful Short Passes,Unsuccessful Crosses open play,Total Successful Passes ( Excl Crosses & Corners ) ,Clean Sheets,Total Shots,Recoveries,Goals Conceded Outside Box,Throw Ins to Opposition Player,Unsuccessful Launches,Duels won,Key Passes (Attempt Assists),Blocks,Total Losses Of Possession,Unsuccessful Passes Own Half,Winning Goal,Substitute On,Foul Won Penalty,Successful Lay-offs,Shots On Target ( inc goals ),Goals,Total Red Cards,Handballs conceded,Headed Goals,Straight Red Cards,Unsuccessful Corners into Box,Through balls,Corners Taken (incl short corners),Blocked Shots,Right Foot Goals,Goals from Inside Box,Home Goals,Away Goals,Goal Assists,Penalties Conceded,Unsuccessful lay-offs,Hit Woodwork,Goals from Outside Box,Attempts from Set Pieces,Set Pieces Goals,Left Foot Goals,Assists (Intentional),Penalties Taken,Penalty Goals,Clearances Off the Line,Successful Corners into Box,Saves Made from Inside Box,GK Successful Distribution,Goal Kicks,GK Unsuccessful Distribution,Saves Made from Outside Box,Saves Made,Own Goal Scored,Red Cards - 2nd Yellow,Saves made - parried,Punches,Saves made - caught,Catches,Goalkeeper Smother,Penalties Faced,Penalties Off Target,Successful Fifty Fifty,Fifty Fifty,Second Goal Assists,Saves from Penalty,Penalties Saved,Crosses not Claimed,Drops,Last Player Tackle,Other Goals
Mexico_Liga_MX,2020-2021,Querétaro FC,47gxc35qq93izq2v04nlu8mad,N. Albarracín,Midfielder,32,5.0,26.0,1.0,,1.0,1.0,1.0,2.0,1.0,39.0,2.0,,,,48.0,11.0,12.0,19.0,1.0,1.0,13.0,2.0,1.0,,,11.0,71.0,1.0,2.0,8.0,,2.0,8.0,2.0,10.0,,2.0,,6.0,3.0,,2.0,10.0,7.0,,,,40.0,,,,6.0,11.0,,1.0,2.0,24.0,,27.0,,,3.0,1.0,,,2.0,,,17.0,2.0,0.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Querétaro FC,9nu96uyhtoq565f332lcyhzop,G. Alcalá,Goalkeeper,13,2.0,84.0,,,3.0,5.0,,,14.0,133.0,1.0,1.0,,,460.0,2.0,20.0,94.0,,24.0,173.0,,1.0,32.0,,314.0,1260.0,4.0,,10.0,,171.0,92.0,14.0,10.0,9.0,,20.0,7.0,112.0,,3.0,25.0,,,,1.0,359.0,1.0,,,2.0,151.0,1.0,,14.0,74.0,,186.0,1.0,,110.0,4.0,,58.0,8.0,1.0,,179.0,22.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,90.0,134.0,75.0,20.0,39.0,,,8.0,8.0,2.0,5.0,1.0,1.0,,,,,1.0,1.0,,,1.0,
Mexico_Liga_MX,2020-2021,Querétaro FC,bpcj0ku1qf2e6969fzpafhwb9,O. Arellano,Forward,27,16.0,96.0,13.0,2.0,5.0,16.0,5.0,5.0,3.0,119.0,10.0,9.0,,1.0,195.0,20.0,32.0,68.0,3.0,9.0,24.0,,5.0,,,51.0,381.0,3.0,2.0,42.0,,4.0,31.0,11.0,10.0,5.0,9.0,7.0,32.0,5.0,12.0,10.0,23.0,16.0,4.0,1.0,6.0,122.0,,3.0,4.0,21.0,29.0,4.0,3.0,11.0,93.0,11.0,98.0,,8.0,19.0,2.0,,1.0,21.0,4.0,1.0,47.0,7.0,0.0,8.0,,1.0,4.0,1.0,,2.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Querétaro FC,c2kpo1azgsbkmoikluw3n8frp,J. Betancourt,Midfielder,28,36.0,40.0,9.0,1.0,3.0,22.0,3.0,26.0,4.0,55.0,7.0,5.0,1.0,1.0,137.0,15.0,4.0,31.0,4.0,6.0,15.0,14.0,6.0,,,16.0,308.0,7.0,3.0,64.0,3.0,,11.0,12.0,10.0,1.0,8.0,4.0,58.0,,3.0,6.0,21.0,15.0,2.0,1.0,2.0,56.0,3.0,3.0,10.0,39.0,16.0,4.0,1.0,12.0,41.0,3.0,41.0,,4.0,15.0,2.0,,,25.0,3.0,,55.0,2.0,0.0,8.0,,1.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Querétaro FC,df430rpcqe5tugnbvn6fb72sp,E. Bravo,Goalkeeper,12,1.0,25.0,,,1.0,,,,3.0,39.0,,,,,106.0,1.0,15.0,12.0,,4.0,28.0,,,5.0,,56.0,270.0,1.0,,2.0,,27.0,38.0,3.0,10.0,1.0,,3.0,1.0,19.0,,1.0,7.0,,,,,78.0,,,,1.0,23.0,,,3.0,31.0,,50.0,,,31.0,1.0,,9.0,1.0,,,28.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,27.0,22.0,7.0,2.0,9.0,,,1.0,1.0,,3.0,1.0,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Querétaro FC,2qzyh6zhljv61v1mlfnlc80k5,D. Cabrera,Midfielder,0,44.0,559.0,3.0,14.0,16.0,43.0,9.0,14.0,16.0,670.0,17.0,30.0,1.0,1.0,997.0,81.0,182.0,362.0,3.0,17.0,128.0,2.0,12.0,4.0,2.0,269.0,1378.0,10.0,11.0,112.0,,47.0,283.0,18.0,10.0,22.0,13.0,16.0,87.0,80.0,51.0,25.0,181.0,106.0,10.0,35.0,18.0,738.0,3.0,12.0,3.0,53.0,146.0,11.0,4.0,18.0,530.0,5.0,610.0,5.0,15.0,116.0,1.0,3.0,17.0,59.0,36.0,6.0,206.0,33.0,0.0,2.0,,3.0,5.0,2.0,,,,,28.0,,52.0,7.0,,,0.0,2.0,5.0,,,1.0,2.0,12.0,2.0,2.0,5.0,,,,19.0,,3.0,3.0,,,,1.0,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Querétaro FC,6zyx1wwvohh2tnvkzb8ysv9at,D. Cervantes,Defender,0,21.0,317.0,14.0,27.0,26.0,21.0,26.0,6.0,15.0,387.0,18.0,12.0,,,548.0,42.0,64.0,111.0,,25.0,75.0,2.0,10.0,7.0,,166.0,1350.0,6.0,4.0,94.0,,33.0,220.0,15.0,10.0,30.0,11.0,20.0,42.0,42.0,,52.0,154.0,22.0,6.0,,9.0,406.0,2.0,3.0,3.0,47.0,38.0,2.0,2.0,15.0,289.0,,331.0,1.0,9.0,51.0,5.0,1.0,17.0,47.0,2.0,5.0,90.0,37.0,1.0,,,,3.0,1.0,,,,,,,,,1.0,1.0,1.0,0.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Querétaro FC,8br297bddmqlk4x57683uoz8q,A. Doldán,Defender,0,7.0,71.0,2.0,4.0,7.0,9.0,3.0,,3.0,81.0,3.0,5.0,,,117.0,7.0,15.0,19.0,,7.0,11.0,,3.0,1.0,,35.0,280.0,4.0,3.0,26.0,,4.0,55.0,4.0,10.0,9.0,5.0,7.0,16.0,8.0,,10.0,29.0,6.0,1.0,,2.0,85.0,1.0,3.0,,10.0,7.0,,,4.0,66.0,,74.0,,2.0,10.0,,,2.0,16.0,1.0,1.0,13.0,4.0,0.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Querétaro FC,c7t3jjwtrw1qrpr6a4nvdxat,K. Escamilla,Defender,5,12.0,99.0,4.0,7.0,3.0,12.0,6.0,,4.0,114.0,6.0,3.0,,2.0,164.0,8.0,31.0,51.0,3.0,6.0,16.0,,4.0,2.0,,34.0,314.0,5.0,6.0,33.0,,8.0,54.0,10.0,10.0,5.0,8.0,5.0,24.0,9.0,1.0,9.0,34.0,20.0,1.0,2.0,1.0,119.0,,2.0,4.0,18.0,10.0,1.0,,10.0,94.0,1.0,103.0,,3.0,12.0,1.0,,3.0,15.0,5.0,3.0,17.0,7.0,0.0,6.0,,1.0,2.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Querétaro FC,f0yb1lb942bcuxgk0djkr7ydx,J. Gómez,Defender,12,46.0,289.0,13.0,9.0,4.0,51.0,6.0,22.0,9.0,342.0,13.0,31.0,1.0,3.0,567.0,44.0,123.0,168.0,3.0,18.0,54.0,11.0,7.0,,1.0,133.0,849.0,15.0,10.0,107.0,4.0,10.0,129.0,13.0,10.0,11.0,14.0,16.0,97.0,12.0,8.0,10.0,27.0,65.0,5.0,3.0,17.0,348.0,3.0,14.0,5.0,52.0,54.0,1.0,53.0,13.0,282.0,8.0,294.0,,5.0,39.0,2.0,8.0,2.0,55.0,7.0,4.0,111.0,8.0,0.0,4.0,,,,,,1.0,,,,1.0,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Querétaro FC,dsmy08oxwbu41irqjrfwsgpgp,J. Ibarra,Midfielder,16,6.0,43.0,3.0,,1.0,6.0,1.0,2.0,2.0,52.0,2.0,2.0,,,79.0,7.0,13.0,24.0,2.0,4.0,9.0,1.0,1.0,,,19.0,165.0,4.0,2.0,14.0,,2.0,20.0,3.0,10.0,,3.0,4.0,12.0,3.0,1.0,2.0,16.0,5.0,1.0,,2.0,53.0,1.0,,,7.0,9.0,,,3.0,41.0,,44.0,,2.0,12.0,,,,7.0,3.0,,21.0,1.0,0.0,1.0,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
