matchday,id,equipo_local,link_local,equipo_visitante,link_visitante,link_partido,date,season,liga,source
Group Stage,cn4tizjyyarevudj7rb7in7ys,Alta,https://www.scoresway.com/en_GB/soccer/usl-cup-2026/5f940fvmfprt1qzzr7oyz3u38/teams/view/5k28tjopifu9juvvzrvyh29lg,Orange County,https://www.scoresway.com/en_GB/soccer/usl-cup-2026/5f940fvmfprt1qzzr7oyz3u38/teams/view/cf5r1qpotp6n5i3vdchsp2en1,https://www.scoresway.com/en_GB/soccer/usl-cup-2026/5f940fvmfprt1qzzr7oyz3u38/match/view/cn4tizjyyarevudj7rb7in7ys,07/06/2026,2026,USA_USL_Cup,fixtures
Group Stage,co9xymibbr1zc5xmwfqrwclxw,Charleston,https://www.scoresway.com/en_GB/soccer/usl-cup-2026/5f940fvmfprt1qzzr7oyz3u38/teams/view/e3k8yw2rbmphyfu5htn4yi5jk,Pittsburgh,https://www.scoresway.com/en_GB/soccer/usl-cup-2026/5f940fvmfprt1qzzr7oyz3u38/teams/view/224tl8u2smnbyliroayk69nt0,https://www.scoresway.com/en_GB/soccer/usl-cup-2026/5f940fvmfprt1qzzr7oyz3u38/match/view/co9xymibbr1zc5xmwfqrwclxw,07/06/2026,2026,USA_USL_Cup,fixtures
Group Stage,covn5n7020c9fuhnxdvjoaa6s,Switchbacks,https://www.scoresway.com/en_GB/soccer/usl-cup-2026/5f940fvmfprt1qzzr7oyz3u38/teams/view/ak0rmms5xl49w57i2rvid1tk9,El Paso Loco,https://www.scoresway.com/en_GB/soccer/usl-cup-2026/5f940fvmfprt1qzzr7oyz3u38/teams/view/5h878vnmkbuy2ummddprusxgq,https://www.scoresway.com/en_GB/soccer/usl-cup-2026/5f940fvmfprt1qzzr7oyz3u38/match/view/covn5n7020c9fuhnxdvjoaa6s,07/06/2026,2026,USA_USL_Cup,fixtures
Group Stage,cpgj5fmenwiba3v8crwmkbqc4,Detroit City,https://www.scoresway.com/en_GB/soccer/usl-cup-2026/5f940fvmfprt1qzzr7oyz3u38/teams/view/b1rpb2ox52uxcmjrsnqd95pk5,Lexington,https://www.scoresway.com/en_GB/soccer/usl-cup-2026/5f940fvmfprt1qzzr7oyz3u38/teams/view/ck22dnk93ng8ax7wonlff7yms,https://www.scoresway.com/en_GB/soccer/usl-cup-2026/5f940fvmfprt1qzzr7oyz3u38/match/view/cpgj5fmenwiba3v8crwmkbqc4,07/06/2026,2026,USA_USL_Cup,fixtures
Group Stage,cpztjdojxpu2kf7e53p440jdg,Naples,https://www.scoresway.com/en_GB/soccer/usl-cup-2026/5f940fvmfprt1qzzr7oyz3u38/teams/view/81zwbmxqrp7syzbg24sqcce1g,Sarasota,https://www.scoresway.com/en_GB/soccer/usl-cup-2026/5f940fvmfprt1qzzr7oyz3u38/teams/view/e1zjylrcbnlr5wp54evrq7zmc,https://www.scoresway.com/en_GB/soccer/usl-cup-2026/5f940fvmfprt1qzzr7oyz3u38/match/view/cpztjdojxpu2kf7e53p440jdg,07/06/2026,2026,USA_USL_Cup,fixtures
Group Stage,cqnfz6qzs4mc379mxyqj37uok,Tulsa,https://www.scoresway.com/en_GB/soccer/usl-cup-2026/5f940fvmfprt1qzzr7oyz3u38/teams/view/aj8ytsr2ap33tod0hd8ofzaw9,San Antonio,https://www.scoresway.com/en_GB/soccer/usl-cup-2026/5f940fvmfprt1qzzr7oyz3u38/teams/view/87c66ubwpzykovmkaf1t46bis,https://www.scoresway.com/en_GB/soccer/usl-cup-2026/5f940fvmfprt1qzzr7oyz3u38/match/view/cqnfz6qzs4mc379mxyqj37uok,07/06/2026,2026,USA_USL_Cup,fixtures
Group Stage,cr89rgtspl8m437kyydv99r10,Indy Eleven,https://www.scoresway.com/en_GB/soccer/usl-cup-2026/5f940fvmfprt1qzzr7oyz3u38/teams/view/8cpjplodpphtkbt0hq8sr8mqs,Forward,https://www.scoresway.com/en_GB/soccer/usl-cup-2026/5f940fvmfprt1qzzr7oyz3u38/teams/view/bg197i7zlh6jejajyccrcff56,https://www.scoresway.com/en_GB/soccer/usl-cup-2026/5f940fvmfprt1qzzr7oyz3u38/match/view/cr89rgtspl8m437kyydv99r10,07/06/2026,2026,USA_USL_Cup,fixtures
Group Stage,crtazdt9ary7hym67ijj795as,LV Lights,https://www.scoresway.com/en_GB/soccer/usl-cup-2026/5f940fvmfprt1qzzr7oyz3u38/teams/view/7c9knuwazz9k9449u5rnuuy5m,Roots,https://www.scoresway.com/en_GB/soccer/usl-cup-2026/5f940fvmfprt1qzzr7oyz3u38/teams/view/b5l2e3csycjb8twvq9ek0j5gq,https://www.scoresway.com/en_GB/soccer/usl-cup-2026/5f940fvmfprt1qzzr7oyz3u38/match/view/crtazdt9ary7hym67ijj795as,07/06/2026,2026,USA_USL_Cup,fixtures
Group Stage,csdt5rn5oan98iprsh16y1qfo,Loudoun Utd,https://www.scoresway.com/en_GB/soccer/usl-cup-2026/5f940fvmfprt1qzzr7oyz3u38/teams/view/5x54jbfk11lrsmipgsx7cdbai,Kickers,https://www.scoresway.com/en_GB/soccer/usl-cup-2026/5f940fvmfprt1qzzr7oyz3u38/teams/view/dp2yq55igeru73owerhg95iz4,https://www.scoresway.com/en_GB/soccer/usl-cup-2026/5f940fvmfprt1qzzr7oyz3u38/match/view/csdt5rn5oan98iprsh16y1qfo,07/06/2026,2026,USA_USL_Cup,fixtures
Group Stage,cti3vf0wx796vr7hvdjih5s0k,New Mexico Utd,https://www.scoresway.com/en_GB/soccer/usl-cup-2026/5f940fvmfprt1qzzr7oyz3u38/teams/view/bk3zg8yaj5uoqhxzwons3bo8a,Phoenix Rising,https://www.scoresway.com/en_GB/soccer/usl-cup-2026/5f940fvmfprt1qzzr7oyz3u38/teams/view/2iwybwokic7nmr1t33abdbjoq,https://www.scoresway.com/en_GB/soccer/usl-cup-2026/5f940fvmfprt1qzzr7oyz3u38/match/view/cti3vf0wx796vr7hvdjih5s0k,07/06/2026,2026,USA_USL_Cup,fixtures
