liga,temporada,equipo,id,nombre,posicion,dorsal,Ground Duels lost,Successful Open Play Passes,Total Touches In Opposition Box,Interceptions,Aerial Duels won,Ground Duels won,Aerial Duels lost,Times Tackled,Starts,Open Play Passes,PutThrough/Blocked Distribution,Total Tackles,Offsides,Successful Crosses open play,Touches,Unsuccessful Short Passes,Leftside Passes,Successful Passes Opposition Half,Substitute Off,Goals Conceded,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Dribbles,PutThrough/Blocked Distribution Won,Successful Launches,Penalty Goals Conceded,Forward Passes,Time Played,Total Fouls Won,Foul Attempted Tackle,Duels,Overruns,Unsuccessful Long Passes,Successful Passes Own Half,Appearances,Index,Total Clearances,Total Fouls Conceded,Goals Conceded Inside Box,Ground Duels,Successful Long Passes,Unsuccessful Crosses & Corners,Aerial Duels,Rightside Passes,Backward Passes,Shots Off Target (inc woodwork),Successful Crosses & Corners,Tackles Won,Total Passes,Yellow Cards,Tackles Lost,Successful Dribbles,Duels lost,Unsuccessful Passes Opposition Half,Corners Won,Throw Ins to Own Player,Games Played,Successful Short Passes,Unsuccessful Crosses open play,Total Successful Passes ( Excl Crosses & Corners ) ,Clean Sheets,Total Shots,Recoveries,Goals Conceded Outside Box,Throw Ins to Opposition Player,Unsuccessful Launches,Duels won,Key Passes (Attempt Assists),Blocks,Total Losses Of Possession,Unsuccessful Passes Own Half,Winning Goal,Substitute On,Foul Won Penalty,Successful Lay-offs,Shots On Target ( inc goals ),Goals,Total Red Cards,Handballs conceded,Headed Goals,Straight Red Cards,Unsuccessful Corners into Box,Through balls,Corners Taken (incl short corners),Blocked Shots,Right Foot Goals,Goals from Inside Box,Home Goals,Away Goals,Goal Assists,Penalties Conceded,Unsuccessful lay-offs,Hit Woodwork,Goals from Outside Box,Attempts from Set Pieces,Set Pieces Goals,Left Foot Goals,Assists (Intentional),Penalties Taken,Penalty Goals,Clearances Off the Line,Successful Corners into Box,Saves Made from Inside Box,GK Successful Distribution,Goal Kicks,GK Unsuccessful Distribution,Saves Made from Outside Box,Saves Made,Own Goal Scored,Red Cards - 2nd Yellow,Saves made - parried,Punches,Saves made - caught,Catches,Goalkeeper Smother,Penalties Faced,Penalties Off Target,Successful Fifty Fifty,Fifty Fifty,Second Goal Assists,Saves from Penalty,Penalties Saved,Crosses not Claimed,Drops,Last Player Tackle,Other Goals
Mexico_Liga_MX,2020-2021,Atlas FC,apsv0c0r1zc7q3bjqex8033kl,J. Abella,Defender,4,26,372,2,12,9,28,15,2,13,481,25,22,1,4,732,69,156,192,4,12,110,2,15,4,1,241,1118,6,4,78,1,41,195,13,10,29,8,11,54,33,3,24,49,47,2,4,16,493,1,6,2,41,75,2,77,13,350,3,383,4,2,56,1,22,20,37,9,6,147,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Atlas FC,oy75u5wxkw9sp25k39glwhcl,L. Acosta,Midfielder,10,79,341,41,9,2,64,9,44,13,416,19,18,3,5,670,61,76,262,8,13,75,23,11,,2,152,1083,20,11,154,1,14,100,15,10,2,18,13,143,21,16,11,130,74,9,5,13,432,4,5,26,88,78,4,11,15,336,11,357,1,13,57,,1,6,66,24,,166,13,0,2,1,6,4,2,1,3,1,1,4,1,7,9,1,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Atlas FC,609edevf8qla1f6vi4mjkkgkp,J. Angulo,Defender,27,58,432,2,17,15,78,12,15,15,517,31,40,,1,844,48,33,213,1,17,86,6,16,6,3,241,1274,34,14,163,1,38,230,15,10,28,27,17,136,53,7,27,191,63,5,1,24,528,4,16,4,70,68,1,67,15,389,7,442,4,6,66,,22,19,93,3,7,147,25,0,,,,1,,,,,,,,,1,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Atlas FC,cxktd9vpx9m7gmgdfcy9v4n3d,D. Barbosa,Defender,15,17,82,8,4,8,19,8,8,3,105,5,9,,5,195,19,38,50,,4,23,6,3,,,43,300,5,5,52,,4,40,4,10,5,6,3,36,3,9,16,9,18,3,5,7,108,1,2,5,25,26,1,14,4,82,9,85,,3,14,1,6,,27,7,1,49,6,0,1,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Atlas FC,bgzncyc6929doqcjo47z4stlh,M. Caraglio,Forward,18,10,53,27,3,20,7,30,2,3,87,5,1,3,1,134,34,25,38,2,5,34,1,3,,,22,326,4,3,67,,,22,10,10,1,11,5,17,1,1,50,23,23,8,1,1,93,1,,2,40,33,1,,10,58,1,59,,10,8,,,,27,3,,41,2,0,7,,1,2,,,2,,,,,,4,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Atlas FC,60kyae16phs9bp1u6oob8vcgl,G. Conti,Defender,30,26,327,17,25,53,25,26,1,14,421,18,19,,,619,60,109,76,2,12,98,,13,6,3,177,1230,6,10,130,,38,260,14,10,75,23,11,51,38,,79,136,12,6,,11,434,3,8,,52,62,2,1,14,298,,336,4,9,39,1,,13,78,2,13,103,36,0,,,,3,1,,,1,,,,,1,,1,0,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Atlas FC,4531lhau95nvqia7uzei903x1,J. Correa,Forward,11,43,170,64,,33,27,45,21,15,259,22,8,5,,440,85,68,120,12,16,91,8,9,,2,65,1222,16,7,148,4,6,67,16,10,11,16,15,70,13,4,78,69,76,16,,6,278,3,2,5,88,73,15,,16,174,4,187,,31,16,1,,2,60,14,1,149,22,0,1,,18,15,1,,1,,,,1,,7,1,,0,1,,,5,1,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Atlas FC,9op8h3796bxbdd2rw9sjv6vze,L. Correa,Forward,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Atlas FC,5hmlron1z15d0203v4jzk65pm,J. Doria,Midfielder,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Atlas FC,5mp7fkmezzon63i7mvqdsn089,A. Escobar,Defender,22,1,8,,3,,2,,,,12,3,1,,,22,2,,3,,1,4,,1,,,5,28,1,,3,,2,5,1,10,,,1,3,,,,6,1,,,1,12,,,,1,2,,1,1,8,,8,,,3,,1,1,2,,,6,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Atlas FC,e3icpzsr2c0yf40y9ad51d8q2,H. Espinoza,Midfielder,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Atlas FC,2xchh8ku8lm05p0sd89y6gjit,J. Furch,Forward,9,73,246,88,5,76,41,56,40,16,378,32,8,1,3,647,129,94,215,7,19,133,13,14,,1,107,1404,27,9,246,1,4,46,18,10,21,20,16,114,4,11,132,104,86,14,3,3,391,1,5,11,129,137,13,2,18,254,11,258,2,27,32,3,,3,117,20,2,229,7,0,2,2,20,13,5,,2,,,,,,10,4,4,2,3,3,,4,,1,,,1,2,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Atlas FC,9e6gavtd12x5curksj8yno5ih,B. Garnica,Midfielder,11,48,161,22,13,8,48,18,31,11,211,24,12,3,19,446,46,57,140,9,9,50,18,6,1,2,73,828,23,5,122,3,4,42,13,10,,7,5,96,5,54,26,13,70,1,19,11,213,2,1,15,66,93,5,10,13,158,54,163,,3,39,4,1,1,56,10,,160,11,0,2,,2,2,1,,1,,,,,,2,,1,0,1,2,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Atlas FC,7akh5rfza74wppxq8biou7y1g,R. Garza,Defender,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Atlas FC,4hlc9noo008xoxrf5sgrm02d,P. González,Midfielder,7,45,412,8,39,6,39,11,9,17,501,18,29,,2,733,51,157,230,5,24,90,1,10,6,8,151,1441,6,12,101,1,39,199,20,10,14,24,23,84,50,17,17,128,76,11,7,19,512,1,10,4,56,75,4,11,20,372,10,422,3,17,84,1,2,21,45,11,14,133,32,0,3,,1,6,2,,,,,6,1,11,4,,2,2,0,1,1,,,,1,,2,,,,1,4,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Atlas FC,69fnat87plv2mxsyivi1n0twq,A. Gómez,Defender,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Atlas FC,8lm8rfsg848ho676ys2o67w7p,E. Hernández,Goalkeeper,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
