liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off,Successful Passes Own Half,Backward Passes,Tackles Lost,Total Fouls Conceded,Ground Duels lost,PutThrough/Blocked Distribution Won,Time Played,Aerial Duels,Corners Won,Total Successful Passes ( Excl Crosses & Corners ) ,Total Losses Of Possession,Assists (Intentional),Times Tackled,Goal Assists,Goals Conceded Inside Box,Goals Conceded,Total Fouls Won,Blocks,Rightside Passes,Starts,Goals from Outside Box,Unsuccessful Passes Opposition Half,Successful Launches,Unsuccessful Passes Own Half,Duels,Total Touches In Opposition Box,Unsuccessful Short Passes,PutThrough/Blocked Distribution,Recoveries,Ground Duels won,Ground Duels,Index,Duels lost,Foul Attempted Tackle,Total Passes,Unsuccessful Dribbles,Total Tackles,Clean Sheets,Tackles Won,Shots On Target ( inc goals ),Blocked Shots,Unsuccessful Long Passes,Duels won,Successful Dribbles,Successful Open Play Passes,Leftside Passes,Total Shots,Goals Conceded Outside Box,Total Clearances,Key Passes (Attempt Assists),Open Play Passes,Touches,Aerial Duels lost,Forward Passes,Appearances,Successful Long Passes,Successful Short Passes,Aerial Duels won,Interceptions,Right Foot Goals,Successful Passes Opposition Half,Total Unsuccessful Passes ( Excl Crosses & Corners ),Home Goals,Away Goals,Winning Goal,Shots Off Target (inc woodwork),Saves Made from Outside Box,Unsuccessful Launches,Saves Made,Saves made - parried,Punches,Saves Made from Inside Box,GK Successful Distribution,GK Unsuccessful Distribution,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful lay-offs,Successful Lay-offs,Unsuccessful Corners into Box,Corners Taken (incl short corners),Attempts from Set Pieces,Throw Ins to Opposition Player,Successful Crosses & Corners,Throw Ins to Own Player,Successful Corners into Box,Goals from Inside Box,Headed Goals,Offsides,Catches,Drops,Penalties Faced,Penalties Saved,Saves from Penalty,Penalties Conceded,Saves made - caught,Clearances Off the Line,Through balls,Successful Crosses open play,Penalty Goals Conceded,Handballs conceded,Hit Woodwork,Second Goal Assists,Left Foot Goals,Penalties Taken,Foul Won Penalty,Penalty Goals
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,Canada Under 23,2x500ds4ke374qi3jcpdi1wtm,C. Montgomery,Defender,16,2,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,Canada Under 23,7qctsydagkbx65ctb9wlw9n1l,D. Norman,Defender,8,4,0,1,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,Canada Under 23,2jwbnsl7zicnbgutmpop29d61,M. Baldisimo,Midfielder,6,4,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,Canada Under 23,7yablvquk5wpfy1hrwjoknj6d,J. Pantemis,Goalkeeper,1,4,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,Canada Under 23,2lbhlksd99erb9oba0j3gizmx,Matthew Nogueira,Goalkeeper,18,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,Canada Under 23,49rr75teem0kobuhr4cesh756,M. Farsi,Defender,12,2,0,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,Canada Under 23,bialn02i06gihzao8dsjvmc8a,R. Raposo,Midfielder,14,4,0,0,0,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,Canada Under 23,b16gn8x892k216nkof23arro,L. Dias,Midfielder,20,4,0,1,0,0,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,Canada Under 23,lu6un7dbprss3ptkqtv9tk9,B. Tabla,Attacker,11,4,0,1,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,Canada Under 23,cerrbtd14shhu2l4y6gnctnmd,K. Twardek,Midfielder,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,Canada Under 23,7e4doqzolxn7u9s2txuyclejt,A. Daniels,Midfielder,10,4,0,1,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,Canada Under 23,82oq25egie3khgxx0yfbo76jt,M. Godinho,Midfielder,13,4,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,Costa Rica Under 23,d4u26caqbiaw8w05u26c6zm5l,B. Alfaro,Midfielder,8,3,1,1,,,,,,53,22,2,3,6,4,270,2,1,99,30,1,1,1,3,4,4,2,34,3,1,16,1,8,17,4,21,6,17,9,15,10,7,2,123,1,4,1,2,4,4,3,10,1,92,29,4,1,7,1,116,169,1,38,3,11,88,1,6,1,46,24,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,Costa Rica Under 23,3vqar43rau8xa567hxw29ekx6,J. Brenes,Midfielder,5,3,,1,,,,1,1,43,12,1,5,8,1,182,2,,81,16,,3,,2,2,1,,32,2,,7,,2,13,1,5,2,20,3,11,10,9,4,90,1,1,1,,,,4,4,1,80,26,6,,3,1,89,113,1,20,3,8,73,1,3,,38,9,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,Costa Rica Under 23,cb8o8l688w6ozwhklub9ftxbd,K. Chamorro,Goalkeeper,13,2,,,,,,,,26,,,,,,180,,,31,25,,,,3,4,,,15,2,,15,1,9,,,1,1,12,,,10,,,55,,,,,,,23,,,23,8,,1,3,,36,64,,32,2,11,20,,,,5,24,0,0,0,,1,2,2,1,1,1,10,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,Costa Rica Under 23,eqkm4jnxsaaqtquaw1aehv4dl,K. Espinoza,Midfielder,12,1,,,,,,1,,8,1,1,,1,,17,,,11,3,,,,,,,,1,,,2,,1,2,,2,,1,1,2,10,1,,13,,1,,,,,,1,,11,4,,,,,13,16,,7,1,,11,,1,,3,2,0,0,0,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,Costa Rica Under 23,7h6dcr6i7pot28agxeyx7n7jd,L. Hernández,Defender,6,1,,,,,,1,,1,1,,1,1,,17,1,,5,,,,,,,,,1,,,,,,2,1,,,1,,1,10,1,,5,,,,,1,,,1,,5,1,1,,,1,5,6,,2,1,,5,1,,,4,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,Costa Rica Under 23,4ez93dzssiv3z9w49uimhe9uy,J. Montenegro,Forward,9,3,,,,,,3,,3,3,,4,9,,98,4,,11,13,,4,,1,2,4,,5,,,5,,1,17,2,6,,,4,13,10,12,1,17,2,,,,,,,5,1,10,8,,1,,1,15,31,3,1,3,,11,1,,,8,6,0,0,0,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,Costa Rica Under 23,5k358yk19njlhygr4mjlc1eqx,A. Pineda,Goalkeeper,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,Costa Rica Under 23,4btrpw7phj2ydmy3n987ftj3d,Y. Román,Defender,3,3,,,,,,,,50,19,,5,11,,270,5,1,85,53,,3,,3,4,1,,44,3,,35,1,8,22,,16,4,10,6,17,10,13,4,111,1,2,1,2,3,2,10,9,3,80,3,3,1,2,3,102,183,2,45,3,5,80,3,4,,39,26,0,0,0,,,1,,,,,,,17,6,,,9,13,4,5,4,19,4,,,,,,,,,,,,,,,,,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,Costa Rica Under 23,dge873ydenbzhg4imkih0hsyx,A. Salazar,Midfielder,2,3,1,,,,,,1,91,17,1,,3,1,253,7,,140,22,,,,3,4,1,2,31,3,,15,,5,22,4,12,2,15,12,15,10,8,,160,,7,,6,1,,8,14,4,136,49,3,1,5,1,154,204,5,63,3,15,125,2,7,1,49,20,1,0,0,2,,4,,,,,,,,,,,,,,1,,8,,1,,,,,,,,,,,,,,,,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,Costa Rica Under 23,8243fpjmbs5kespadpl8a104p,G. Torres,Midfielder,17,3,,,,,,1,2,20,10,3,2,19,3,155,2,4,49,36,1,16,1,1,2,3,,11,2,,11,,2,40,5,7,7,11,19,38,10,21,1,58,7,5,,2,,1,2,19,11,48,20,,1,,1,57,113,2,17,3,,49,,,,29,9,0,0,0,,,,,,,,,,4,4,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,Costa Rica Under 23,8fuul8znu2hzdqkxsotqt6u0a,M. Ugalde,Forward,14,3,1,,,,,1,2,6,8,,4,12,1,144,4,,19,14,,7,,1,1,12,,6,2,,5,,,28,2,4,3,4,12,24,10,16,3,23,3,,,,1,,,12,,16,5,1,,,1,20,49,4,4,3,,19,,,,13,4,1,0,1,,,,,,,,,,1,1,1,2,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,Dominican Republic Under 23,7f68rcq8e5qt3j43ejo5217je,A. Baroni,Goalkeeper,12,1,,,,,,,,11,,,,,,90,1,,18,17,,,,3,5,,,3,1,,10,2,6,1,,,,14,,,10,1,,34,,,,,,,16,,,6,5,,2,7,,11,50,1,26,1,11,7,,,,7,16,0,0,0,,,6,5,,3,5,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,Dominican Republic Under 23,341l3axjs34vgae82i2pxqxre,D. Campana,Goalkeeper,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,Dominican Republic Under 23,2a3ivo63c237e10hzfp3pud0q,J. de la Cruz,Defender,3,3,,,,,,,1,21,4,1,2,10,1,264,6,,27,25,,2,,10,12,,3,,3,,10,2,6,21,,10,2,4,5,15,10,14,1,42,2,4,,3,,,5,7,1,27,14,,2,13,,42,100,4,24,3,3,24,2,10,,6,15,0,0,0,,,3,,,,,,,1,1,,,,,,4,,9,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,Dominican Republic Under 23,cdrx186lyxwsiz64se3oqg4id,J. Guzmán,Goalkeeper,1,2,,1,,,,,,14,,,1,1,,180,,,22,40,,,,8,8,,,,2,,35,1,3,2,,,,28,1,2,10,1,1,60,,,,,,,38,1,1,8,7,,,2,1,16,86,,53,2,13,9,,,,8,38,0,0,0,,1,3,9,1,,8,19,17,,,,,,,,,,,,,,,2,1,1,1,1,1,2,,,,,,,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,Dominican Republic Under 23,22nujg34kwvuzqr31xnvm09ka,A. Jiménez,Defender,5,3,,,,,,,,36,2,2,2,4,2,270,6,,42,10,,,,11,13,1,3,6,3,,4,1,5,13,,6,2,6,3,7,10,5,1,51,,2,,,,,3,8,,42,22,,2,14,,50,81,1,21,3,2,40,5,5,,6,9,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,Dominican Republic Under 23,5heptjnboaeyttkas0z9kbalm,G. Lavergne,Midfielder,8,3,,,,,,1,1,27,6,,3,9,3,187,2,,41,27,,,,7,7,,,18,2,,19,,5,13,,7,4,11,2,11,10,9,2,59,,2,,2,1,,11,4,,38,11,1,,,2,56,84,,24,3,2,39,2,6,,15,18,0,0,0,,,1,,,,,,,6,1,,,3,3,1,,1,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,Dominican Republic Under 23,evhupg7mozyts6ocnfpuwqkiy,B. López,Defender,4,3,,1,,,,,,35,5,1,4,9,1,270,3,,51,20,,1,,11,13,4,1,15,3,,12,,6,20,1,8,3,14,8,17,10,11,2,69,,4,,3,,,10,9,,50,4,1,2,9,,68,102,2,45,3,8,43,1,5,,16,18,0,0,0,1,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,Dominican Republic Under 23,dy4pwkg433fw2qf5iu39bqyy2,K. Martínez,Midfielder,13,2,,1,,,,2,,10,5,1,2,4,,76,2,,10,5,,,,4,5,,,2,,,2,,3,7,,3,2,3,1,5,10,5,2,15,,1,,,,,2,2,,10,6,1,1,1,,15,20,1,2,2,,10,1,1,,,5,0,0,0,1,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,Dominican Republic Under 23,e4td6n9n63se5rv54nmycqusq,S. Mañon,Defender,18,1,,,,,,1,,2,,,,,,7,,,2,,,,,,,,,,,,,,,,,,,,,,10,,,2,,,,,,,,,,2,1,,,,,2,2,,1,1,,2,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,Dominican Republic Under 23,dp7983jxahfts5x9cqpyetey,E. Japa,Forward,9,1,,,,,,1,,2,3,,1,1,,21,3,,2,3,,,,3,3,,,,,,,,1,4,,,,,,1,10,4,1,3,,,,,,,1,,,,,1,,,,,7,3,,1,,2,,,,,1,0,0,0,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,Dominican Republic Under 23,9r45s74tg6224q2wxi93tfxwq,J. Pineda,Forward,14,3,,,,,,1,2,9,5,3,,7,5,118,6,,19,16,,3,,4,5,1,,11,2,,7,,3,20,,9,8,8,7,14,10,10,,29,1,5,,2,,,1,10,1,19,5,,1,2,,29,63,3,8,3,,19,3,3,,10,10,0,0,0,,,,,,,,,,,,,1,,,,,,7,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,Dominican Republic Under 23,b2sqen24z3g6a6z1g9ry251t6,E. Reyes,Midfielder,7,2,,1,,,,,1,20,6,1,1,7,3,170,6,,31,25,,4,,7,7,3,,11,2,,10,1,4,25,1,11,6,13,12,19,10,11,,44,2,9,,8,,1,2,14,,30,3,,,9,,43,96,4,24,2,3,28,2,8,,11,13,0,0,0,,,,,,,,,,1,1,,,,,,2,,5,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,Dominican Republic Under 23,bb2m5rjoki0opqynez0kh8vhm,D. Romero,Forward,17,3,,,,,,2,1,7,5,,,3,1,121,9,1,12,16,,2,,7,7,3,,2,1,,6,,2,19,1,7,2,6,7,10,10,8,,20,,2,,2,,2,1,11,2,11,5,,,2,,17,41,5,8,3,1,11,4,,,5,8,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,El Salvador Under 23,9vkgwmwf1dv1i8x50k3vp3xpm,M. Cartagena,Midfielder,6,3,,,,,,1,1,61,12,2,8,15,1,185,4,,96,12,,2,,2,3,4,,30,2,,7,,2,28,,6,1,14,9,24,10,16,6,105,2,4,,2,,1,3,12,1,93,34,2,1,1,,102,133,1,29,3,7,89,3,6,,35,9,0,0,0,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,El Salvador Under 23,7lq3lmuvyao7kl0qy39gjjx0p,F. Castillo,Forward,20,2,,,,,,2,,4,3,,1,4,1,47,,,12,11,,3,,,,1,,3,,,6,,1,6,1,6,1,5,2,6,10,4,,18,3,,,,,1,,2,1,11,5,,,,,17,29,,7,2,1,11,,1,,8,6,0,0,0,,,,,,,,,,1,1,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,El Salvador Under 23,es8mhix2zist8ihe7nlr3hbai,G. Chávez,Forward,14,1,,,,,,1,,2,1,,,,,6,,,2,1,,,,,,,,1,,,1,,,,,1,,,,,10,,,3,,,,,,,,,,2,1,,,,,3,3,,,1,1,1,,,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,El Salvador Under 23,5xy2w3162vysqp5iyf9ogf78q,M. Díaz,Midfielder,8,3,,,,,,,1,48,14,2,5,8,4,269,9,3,93,32,,1,,3,4,2,,29,3,,21,1,8,28,2,11,4,26,11,19,10,14,5,120,1,9,,7,2,1,16,14,,90,31,6,1,2,6,117,165,6,46,3,9,84,3,5,,45,27,0,0,0,4,,5,,,,,,,2,1,,,,,,,,1,,,,1,,,,,,,,,1,,,,,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,El Salvador Under 23,w0yrcf7zojb1b9p0gvuz0qg9,M. González,Goalkeeper,1,2,,1,,,,,,31,,,,,,180,1,,33,13,,,,2,3,1,,8,2,,9,2,4,1,,1,,14,,,10,,,46,,,,,,,12,1,,14,16,,1,1,,20,63,,22,2,8,25,1,1,,2,13,0,0,0,,3,3,5,1,,2,24,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,El Salvador Under 23,1r446xomu7osop75m83ulz84p,R. Rodríguez,Defender,4,2,,2,,,,,,50,3,1,2,5,1,180,12,,68,31,,,,2,3,3,2,17,2,,12,2,17,25,1,17,3,11,8,13,10,11,2,97,,6,,5,,,12,14,,64,23,1,1,12,1,91,133,6,54,2,12,56,6,4,,18,29,0,0,0,1,,5,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Olympic_Qualifying_Concacaf,2020 Tokyo,El Salvador Under 23,bdkc4zaug66vzwwtewtpegrqi,A. Henríquez,Defender,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
