root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Total Shots,Total Losses Of Possession,Index,Total Fouls Conceded,Substitute Off,Yellow Cards,Games Played,Foul Attempted Tackle,Successful Passes Own Half,PutThrough/Blocked Distribution Won,Total Tackles,Shots Off Target (inc woodwork),Ground Duels lost,Unsuccessful Long Passes,Total Touches In Opposition Box,Successful Open Play Passes,Substitute On,Unsuccessful Passes Opposition Half,Forward Passes,Penalty Goals Conceded,Tackles Won,Successful Short Passes,Touches,Successful Passes Opposition Half,Ground Duels won,PutThrough/Blocked Distribution,Duels,Recoveries,Backward Passes,Time Played,Duels won,Times Tackled,Unsuccessful Passes Own Half,Ground Duels,Open Play Passes,Goals Conceded,Starts,Leftside Passes,Unsuccessful Dribbles,Unsuccessful Short Passes,Appearances,Shots On Target ( inc goals ),Total Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Aerial Duels lost,Corners Won,Aerial Duels won,Aerial Duels,Rightside Passes,Duels lost,Key Passes (Attempt Assists),Home Goals,Away Goals,Winning Goal,Successful Long Passes,Total Fouls Won,Foul Won Penalty,Tackles Lost,Assists (Intentional),Successful Crosses & Corners,Total Clearances,Successful Dribbles,Hit Woodwork,Offsides,Goals from Inside Box,Goal Assists,Goals,Interceptions,Unsuccessful Crosses open play,Successful Lay-offs,Successful Crosses open play,Unsuccessful Crosses & Corners,Right Foot Goals,Throw Ins to Opposition Player,Throw Ins to Own Player,Blocked Shots,Unsuccessful Launches,Punches,Penalties Saved,Successful Launches,Catches,Saves Made,Saves from Penalty,Clean Sheets,Penalties Faced,Saves Made from Outside Box,GK Unsuccessful Distribution,GK Successful Distribution,Saves Made from Inside Box,Saves made - parried,Through balls,Corners Taken (incl short corners),Blocks,Set Pieces Goals,Unsuccessful Corners into Box,Successful Corners into Box,Attempts from Set Pieces,Goals from Outside Box,Penalties Conceded,Penalty Goals,Unsuccessful lay-offs,Penalties Taken,Handballs conceded,Left Foot Goals,Headed Goals,Goalkeeper Smother,Total Red Cards,Straight Red Cards,Goals Conceded Outside Box,Fifty Fifty,Successful Fifty Fifty,Drops,Clearances Off the Line,Red Cards - 2nd Yellow,Own Goal Scored,Crosses not Claimed,Saves made - caught,Last Man Tackle,Second Goal Assists,Penalties Off Target
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Trinidad and Tobago,Trinidad_and_Tobago,3n910vp3fok7thyvi1i2p6cb9,R. Abu Bakr,Defender,6,,1.0,10.0,,,,1.0,,1.0,,,,1.0,,1.0,2.0,,,1.0,,,2.0,18.0,1.0,,,3.0,1.0,1.0,90.0,1.0,1.0,,1.0,2.0,,1.0,,,,1.0,,2.0,2.0,,,1.0,,1.0,2.0,,2.0,1.0,0.0,0.0,0.0,,,,,,,11.0,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Trinidad and Tobago,Trinidad_and_Tobago,3fzcwo8xwjkvemzmi6g1tp05,H. Arcia,Midfielder,3,,20.0,10.0,,2.0,,3.0,,20.0,1.0,,,4.0,3.0,2.0,44.0,1.0,8.0,19.0,,,45.0,72.0,25.0,1.0,2.0,9.0,8.0,8.0,133.0,1.0,3.0,4.0,5.0,56.0,1.0,2.0,19.0,2.0,9.0,3.0,,57.0,45.0,1.0,12.0,4.0,,,4.0,11.0,8.0,1.0,0.0,0.0,0.0,,1.0,,,,,2.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Trinidad and Tobago,Trinidad_and_Tobago,7ityxcw7wapkueginni0klot1,A. David,Defender,2,,16.0,10.0,3.0,,1.0,3.0,2.0,47.0,2.0,3.0,,5.0,10.0,1.0,62.0,,12.0,37.0,,2.0,56.0,109.0,17.0,5.0,3.0,14.0,5.0,5.0,270.0,8.0,,4.0,10.0,75.0,3.0,3.0,28.0,,6.0,3.0,,80.0,64.0,2.0,16.0,1.0,1.0,3.0,4.0,10.0,6.0,,0.0,0.0,0.0,8.0,2.0,,1.0,,,12.0,,,,,,,6.0,,,,,,,1.0,,4.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Trinidad and Tobago,Trinidad_and_Tobago,6sz0k4j4lzkmajlhjvsgft39x,A. Foncette,Goalkeeper,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Trinidad and Tobago,Trinidad_and_Tobago,alwijv1siqfw9uqoh6wkdg0r9,A. Fortune,Midfielder,14,1.0,15.0,10.0,4.0,1.0,1.0,2.0,3.0,13.0,,1.0,,7.0,2.0,2.0,38.0,1.0,8.0,13.0,,1.0,39.0,71.0,29.0,6.0,,15.0,5.0,9.0,160.0,6.0,,2.0,13.0,45.0,3.0,1.0,17.0,,5.0,2.0,1.0,48.0,41.0,2.0,7.0,2.0,1.0,,2.0,9.0,9.0,2.0,0.0,0.0,0.0,2.0,4.0,,,,1.0,,1.0,,,,,,2.0,,,,3.0,,,1.0,,1.0,,,,,,,,,,,,,,,4.0,,,3.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Trinidad and Tobago,Trinidad_and_Tobago,9cdqfp1qaa82vbmwqjz7o3209,N. Frenderup,Goalkeeper,21,,17.0,10.0,,,,1.0,,7.0,,,,,15.0,,5.0,,13.0,28.0,,,5.0,41.0,8.0,,,,7.0,,90.0,,,4.0,,10.0,2.0,1.0,3.0,,2.0,1.0,,32.0,15.0,1.0,17.0,,,,,1.0,,,0.0,0.0,0.0,10.0,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,2.0,,6.0,,,,3.0,10.0,5.0,3.0,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Trinidad and Tobago,Trinidad_and_Tobago,bani4ldi4sxxxans62wmvq4mh,J. García,Defender,17,,5.0,10.0,,1.0,,2.0,,5.0,,,,1.0,2.0,,10.0,1.0,2.0,6.0,,,9.0,27.0,5.0,2.0,,7.0,3.0,1.0,60.0,6.0,,2.0,3.0,14.0,1.0,1.0,4.0,,2.0,2.0,,14.0,10.0,1.0,4.0,,,4.0,4.0,3.0,1.0,,0.0,0.0,0.0,1.0,2.0,,,,,2.0,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Trinidad and Tobago,Trinidad_and_Tobago,7j2nikkbbz5b506j07wfmnget,C. Gonzales,Defender,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Trinidad and Tobago,Trinidad_and_Tobago,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,Midfielder,15,,13.0,10.0,2.0,,,2.0,1.0,26.0,,1.0,,2.0,,,34.0,1.0,3.0,18.0,,1.0,36.0,63.0,12.0,3.0,2.0,6.0,8.0,7.0,116.0,4.0,,8.0,5.0,45.0,2.0,1.0,8.0,,11.0,2.0,,49.0,38.0,1.0,11.0,,,1.0,1.0,16.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,,,,,2.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Trinidad and Tobago,Trinidad_and_Tobago,6a6bagymcckyt43w6b31irsvd,T. Hodge,Defender,18,,14.0,10.0,3.0,2.0,1.0,3.0,,29.0,1.0,2.0,,6.0,6.0,,39.0,,8.0,26.0,,,34.0,90.0,12.0,7.0,1.0,15.0,13.0,9.0,170.0,9.0,,4.0,13.0,50.0,1.0,3.0,,,6.0,3.0,,53.0,41.0,1.0,12.0,,,2.0,2.0,18.0,6.0,1.0,0.0,0.0,0.0,7.0,2.0,,2.0,,,8.0,3.0,,,,,,3.0,,,,,,2.0,9.0,,,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
