liga,temporada,equipo,id,nombre,posicion,dorsal,Total Passes,Total Clearances,Offsides,Foul Attempted Tackle,Through balls,Unsuccessful Long Passes,Time Played,Starts,Duels,Index,Aerial Duels lost,Clean Sheets,Penalty Goals Conceded,Interceptions,Total Successful Passes ( Excl Crosses & Corners ) ,Leftside Passes,Total Shots,Unsuccessful Crosses open play,Total Fouls Conceded,Open Play Passes,Aerial Duels won,Throw Ins to Own Player,Blocks,Total Tackles,Successful Short Passes,Unsuccessful Passes Opposition Half,Recoveries,Games Played,Appearances,Unsuccessful Dribbles,PutThrough/Blocked Distribution,Ground Duels lost,Unsuccessful Passes Own Half,Successful Crosses & Corners,Unsuccessful Short Passes,Duels lost,Forward Passes,Ground Duels,Successful Passes Opposition Half,Goals Conceded Outside Box,Unsuccessful Launches,Backward Passes,Successful Long Passes,Rightside Passes,Duels won,Ground Duels won,Corners Won,Successful Crosses open play,Total Losses Of Possession,Shots On Target ( inc goals ),Tackles Lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Shots Off Target (inc woodwork),PutThrough/Blocked Distribution Won,Substitute Off,Throw Ins to Opposition Player,Blocked Shots,Total Touches In Opposition Box,Successful Launches,Times Tackled,Total Fouls Won,Tackles Won,Successful Dribbles,Goals Conceded Inside Box,Successful Open Play Passes,Aerial Duels,Goals Conceded,Successful Passes Own Half,Key Passes (Attempt Assists),Successful Lay-offs,Unsuccessful Crosses & Corners,Touches,Winning Goal,Attempts from Set Pieces,Clearances Off the Line,Substitute On,Yellow Cards,Goals from Inside Box,Handballs conceded,Overruns,Penalties Taken,Left Foot Goals,Goal Assists,Goals,Right Foot Goals,Unsuccessful lay-offs,Penalty Goals,Assists (Intentional),Home Goals,Away Goals,Headed Goals,Successful Corners into Box,Unsuccessful Corners into Box,Corners Taken (incl short corners),GK Successful Distribution,Saves Made from Inside Box,Saves Made,Goalkeeper Smother,Saves Made from Outside Box,Saves made - parried,Drops,GK Unsuccessful Distribution,Goal Kicks,Punches,Catches,Goals from Outside Box,Hit Woodwork,Straight Red Cards,Total Red Cards,Foul Won Penalty,Set Pieces Goals,Second Goal Assists,Penalties Conceded,Saves made - caught,Penalties Faced,Last Player Tackle,Saves from Penalty,Penalties Saved,Red Cards - 2nd Yellow,Penalties Off Target,Own Goal Scored,Crosses not Claimed,Other Goals,Last Man Tackle
Mexico_Liga_MX,2022-2023,Atlas FC,apsv0c0r1zc7q3bjqex8033kl,J. Abella,Defender,4,322,24,1,6,3,38,963,12,83,10,10,1,1,13,253,136,3,31,10,316,13,61,6,24,219,86,42,12,12,3,12,27,14,6,31,37,112,60,144,2,16,66,34,8,46,33,6,6,131,1,13,69,2,4,7,19,1,5,9,6,7,11,2,16,247,23,18,115,5,1,31,555,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Atlas FC,6l5na1ucaovnml3tqjdyysbth,E. Aguilera,Defender,29,524,41,,2,,45,1032,12,83,10,15,2,,14,439,141,6,,10,510,28,17,6,12,376,56,50,15,15,,5,22,29,,40,37,195,40,165,3,23,52,63,136,46,18,,,101,,7,85,6,2,3,7,1,6,8,4,2,5,4,15,427,43,18,274,2,1,,663,0,1,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Atlas FC,cb6oodfu9rk751khbomxg2yuh,E. Aguirre,Forward,19,235,10,2,6,,1,1284,17,196,10,45,1,1,8,165,59,15,5,17,227,36,,,17,158,64,30,19,19,14,21,61,11,1,69,106,54,115,125,1,1,70,7,52,90,54,10,1,160,9,6,70,6,9,14,,5,62,,33,18,11,19,16,157,81,17,41,11,16,5,459,0,,,2,,4,1,2,1,1,1,4,3,4,1,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Atlas FC,ancqubjqqf22bdzlposz8okbt,G. Aguirre,Defender,13,235,19,,2,,23,490,5,50,10,6,1,,12,189,39,3,1,2,229,23,15,1,9,167,37,19,6,6,2,5,7,10,,23,13,103,21,71,1,10,26,22,67,37,14,2,,52,2,3,46,1,3,1,3,3,6,2,2,3,6,2,7,183,29,8,118,,,1,321,1,,,1,,1,,,,,,1,,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Atlas FC,cxktd9vpx9m7gmgdfcy9v4n3d,D. Barbosa,Defender,15,136,9,,5,,6,429,3,55,10,4,1,,3,102,80,2,24,9,135,2,24,2,14,90,53,26,11,11,3,16,26,5,2,28,30,30,49,55,2,4,23,12,3,25,23,4,2,82,1,7,34,1,6,1,7,4,10,2,8,2,7,7,6,101,6,8,49,4,,24,272,0,,,8,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Atlas FC,bq2k2eljw2kf5rppuksl15jbo,A. Bass,Midfielder,30,28,,,3,,1,76,1,8,10,,,,,20,2,2,,3,28,,,1,4,20,4,5,1,1,,1,4,4,,7,4,11,8,5,,1,6,,9,4,4,,,10,,,8,2,,1,,,1,,,,4,,2,20,,2,15,,,,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Atlas FC,4tj1hms5upjl4pr614llrdsve,D. Cervantes,Forward,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Atlas FC,bux3qj934czxv2imllf9o6t3p,A. Chalá,Defender,8,268,6,2,9,1,18,862,9,77,10,11,,1,9,202,15,5,28,12,267,8,17,2,9,197,78,45,15,15,12,21,35,19,7,48,46,83,58,130,1,11,57,5,113,31,23,12,6,137,3,4,66,2,10,6,4,2,19,1,15,7,5,7,14,201,19,15,79,2,1,31,440,0,,,6,2,,,1,,,,,,,,,,,,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Atlas FC,1kggpaz4j0ttrjavw0z6tzjhm,I. Domínguez,Defender,3,12,,,,,1,66,1,5,10,1,,,1,9,1,,1,,12,1,1,,2,9,2,2,1,1,,,1,2,,2,2,3,3,6,,1,,,8,3,2,,,9,,1,3,,,1,,,,,1,,1,,2,9,2,2,3,1,,1,26,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Atlas FC,9nezhr3gsxx454wg7wwa8qvl6,L. Flores,Forward,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Atlas FC,9ilhjiaswd1oqx4xhf7wd01jp,É. Flores,Midfielder,10,243,7,,9,1,4,693,5,76,10,11,,,7,203,65,10,10,12,243,8,1,1,20,189,40,39,17,17,4,13,28,11,4,36,39,58,57,137,3,2,66,14,54,37,29,4,3,74,5,10,40,5,7,3,,4,24,2,12,4,10,5,10,203,19,13,70,16,5,11,362,0,,,12,,,,,,,2,,,,,2,,,,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Atlas FC,2xchh8ku8lm05p0sd89y6gjit,J. Furch,Forward,9,181,8,3,1,1,2,615,8,113,10,40,,1,,123,62,8,2,6,167,41,1,,1,116,56,4,10,10,2,4,18,4,1,56,58,42,32,98,1,,36,7,41,55,14,5,1,86,3,1,58,5,1,8,,5,32,,8,11,,2,7,109,81,8,26,8,12,2,260,0,,,2,,1,,,1,,1,1,1,4,1,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Atlas FC,47jwtforovatvlp8ycmgebpxw,J. Guzmán,Forward,209,,,,,,,1,,1,10,,,,,,,,,,,,,,1,,,,1,1,,,,,,,,,1,,,,,,,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Atlas FC,69fnat87plv2mxsyivi1n0twq,A. Gómez,Defender,23,64,4,,,,5,90,1,4,10,3,,,,57,14,,1,1,62,,,,,46,8,7,1,1,,,,,,2,3,18,1,10,,2,2,11,30,1,1,1,,8,,,7,,,,,,,2,,1,,,3,55,3,3,47,,,1,71,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Atlas FC,2hlfqnms7bs6eiy9gibc4fvft,José Hernández,Goalkeeper,1,93,2,,,,38,259,2,2,10,,,,,55,14,,,,46,1,,,,38,36,31,3,3,,,1,2,,,1,68,1,16,2,12,,17,11,1,,,,39,,,38,,,,,,,6,,,,,5,32,1,7,39,,,,127,0,,,1,1,,,,,,,,,2,,,,,,,,,25,6,14,3,8,3,1,15,28,1,1,,,,,,,,,,,,,,,,,,,
